timestamp,dominant_emotion,happy,sad,angry,neutral
2024-07-29 15:58:09.995804,sad,0.0004999933695399545,0.8762524082592548,0.0005603017008189049,0.12268729667038643
2024-07-29 15:58:10.108720,neutral,0.004177830324766933,0.48217706699784196,0.0074851654331047745,0.5061599372442863
2024-07-29 15:58:10.215853,neutral,0.003184272043559319,0.492898526650517,0.04725908938146616,0.45665811192445754
2024-07-29 15:58:10.360015,neutral,0.009235240243307997,0.4608826855910937,0.048502450188010436,0.4813796239775879
2024-07-29 15:58:10.492060,neutral,0.017727884969469948,0.4096718412503641,0.12152769205257011,0.4510725817275959
2024-07-29 15:58:10.626762,neutral,0.019077797589947192,0.3729579180616425,0.16795330213745244,0.44001098221095786
2024-07-29 15:58:10.768025,neutral,0.018237071310571642,0.33553735054559153,0.255581764394443,0.3906438137493939
2024-07-29 15:58:10.917532,neutral,0.016102779837380513,0.29815654593868884,0.3427558853405177,0.342984788883413
2024-07-29 15:58:11.060952,neutral,0.031084281066278766,0.2817987398229973,0.3654709122257497,0.3216460668849743
2024-07-29 15:58:11.197254,neutral,0.028078070950379876,0.254205282363864,0.4279870894841881,0.289729557201568
2024-07-29 15:58:11.343201,neutral,0.026261180180831355,0.23207817360946256,0.47634321927157686,0.26531742693812926
2024-07-29 15:58:11.476853,angry,0.024158279854387663,0.21439150229202975,0.5178523839086026,0.24359783394498016
2024-07-29 15:58:11.608479,angry,0.024115784598304022,0.19990587347334812,0.5439769861203408,0.23200135580800701
2024-07-29 15:58:11.740762,angry,0.06516345794215272,0.18565824770726355,0.5051528523080425,0.24402544204254123
2024-07-29 15:58:11.861359,angry,0.11628976111263345,0.17331088532143082,0.4715058496154912,0.23889350395044456
2024-07-29 15:58:11.986224,angry,0.18279348199279713,0.11492433099795445,0.47149876906257726,0.23078341794667118
2024-07-29 15:58:12.126072,angry,0.24877755520556316,0.10908115440133599,0.4705683722373613,0.17157291815573944
2024-07-29 15:58:12.263035,angry,0.3146772456503406,0.07482197646694425,0.4621448282148148,0.14835594966790036
2024-07-29 15:58:12.393056,happy,0.3781283777772684,0.05052985753377926,0.45869288460199525,0.11264888008695709
2024-07-29 15:58:12.517780,happy,0.4412576634207204,0.036904898862929594,0.43114791288958804,0.0906895248267619
2024-07-29 15:58:12.623523,happy,0.506111718932717,0.02430927442456549,0.40450608508830194,0.0650729215544156
2024-07-29 15:58:12.771009,happy,0.5717576625065209,0.016938617182574188,0.35244618834717056,0.05885753196373427
2024-07-29 15:58:12.881877,happy,0.6379596280715172,0.014536152751423111,0.2889448026978415,0.05855941647921821
2024-07-29 15:58:13.029062,happy,0.6933683011586568,0.004503965991930551,0.2524956268443395,0.049632106005073236
2024-07-29 15:58:13.153447,happy,0.7598004299195582,0.0041432931525437105,0.18648371936638805,0.04957255756151014
2024-07-29 15:58:13.281258,happy,0.8240532174012131,0.003453027610869334,0.12252029175271259,0.0499734632352052
2024-07-29 15:58:13.398797,happy,0.8903185802124659,0.0021607518241990387,0.0575870108250012,0.04993365713833401
2024-07-29 15:58:13.524442,happy,0.890479341745213,0.005950142178248537,0.007088703886755921,0.09648181218978256
2024-07-29 15:58:13.655264,happy,0.8508396458638026,0.00870051982401255,0.009972545184445491,0.1304872891277397
2024-07-29 15:58:13.762145,happy,0.795435299190152,0.012734989975138722,0.014458926170445273,0.17737078466426404
2024-07-29 15:58:13.893326,happy,0.7292586024967608,0.015332856767090914,0.016377416090109176,0.2390311246460391
2024-07-29 15:58:14.008972,happy,0.662879798806132,0.027561465626070293,0.020794695484956025,0.28876404008284173
2024-07-29 15:58:14.125058,happy,0.5976971586742273,0.04583371160846316,0.05423461259621825,0.30223451712109123
2024-07-29 15:58:14.277440,neutral,0.5331411018291047,0.06793866919698657,0.08216971072946225,0.3167505182444465
2024-07-29 15:58:14.408957,neutral,0.46704665340948925,0.09265569658632279,0.10425831969727979,0.33603933030690813
2024-07-29 15:58:14.533896,neutral,0.4007367493789615,0.09697587829957324,0.10577288162049271,0.3965144907009726
2024-07-29 15:58:14.663328,neutral,0.3347858260351156,0.1037030802187942,0.10796657765148084,0.45354451609460944
2024-07-29 15:58:14.793898,neutral,0.26888355851289103,0.13803560174520044,0.12675617207496226,0.46632466766694614
2024-07-29 15:58:14.926270,neutral,0.20381289809414854,0.17626501670603492,0.14568197018319648,0.47424011501661995
2024-07-29 15:58:15.068338,neutral,0.13924841402404478,0.19401709330397185,0.15585204042834083,0.5108824522436425
2024-07-29 15:58:15.186134,neutral,0.07539663483077412,0.20966112733215206,0.17653467218000685,0.5384075656570669
2024-07-29 15:58:15.334196,neutral,0.009134585195786636,0.24530230508462,0.18759275655100877,0.5579703531685845
2024-07-29 15:58:15.503666,neutral,0.009989279598651203,0.25382750820931804,0.21069302323517766,0.525490188956853
2024-07-29 15:58:15.669812,neutral,0.011488555074594215,0.2551619065981581,0.20886925983377688,0.5244802784934707
2024-07-29 15:58:15.859652,neutral,0.01173680061087433,0.25135077510717885,0.26727299304072244,0.4696394312412242
2024-07-29 15:58:16.029599,neutral,0.012527631867539198,0.26837050679133456,0.2689863927023389,0.4501154686387872
2024-07-29 15:58:16.264139,neutral,0.013363347277582678,0.2587528310246802,0.26584378231158357,0.4620400393861535
2024-07-29 15:58:16.398481,neutral,0.017991804986696735,0.26164783524017915,0.24333639350004102,0.47702396627308297
2024-07-29 15:58:16.561685,neutral,0.017585120619876833,0.2529299390272972,0.2215786125285772,0.5079063278242488
2024-07-29 15:58:16.716219,neutral,0.017387498626666564,0.2434624549200586,0.20754942176954752,0.5316006246837273
2024-07-29 15:58:16.862787,neutral,0.06405640680455359,0.2403326315474144,0.22411362365596624,0.4714973379920658
2024-07-29 15:58:17.007833,neutral,0.06422537438538672,0.25287038899756425,0.23041929907919945,0.4524849375378496
2024-07-29 15:58:17.150489,neutral,0.06442314870920371,0.23911408845580237,0.2259086458576678,0.47055411697732624
2024-07-29 15:58:17.278753,neutral,0.06446092304789558,0.2214032729509773,0.22019329024741915,0.493942513753708
2024-07-29 15:58:17.415116,neutral,0.06301619444869996,0.21979755918692956,0.214699598578642,0.5024866477857286
2024-07-29 15:58:17.568494,neutral,0.06260123068020411,0.21104387378161807,0.19847881330384215,0.5278760822343358
2024-07-29 15:58:17.733459,neutral,0.0635906274333573,0.18623336500248658,0.20247631626563226,0.5476996912985239
2024-07-29 15:58:17.897132,neutral,0.06123875370184104,0.18467235183951908,0.17804209182854924,0.5760468026300908
2024-07-29 15:58:18.045618,neutral,0.05983721336724874,0.19061344618317086,0.185022894943993,0.5645264455055875
2024-07-29 15:58:18.192365,neutral,0.05980333504952803,0.20371375369021574,0.1277807962360625,0.6087021150241938
2024-07-29 15:58:18.350314,neutral,0.05904655755831786,0.19644816962408818,0.13301234497897926,0.6114929278386148
2024-07-29 15:58:18.490100,neutral,0.05921562240293769,0.20839780133826516,0.17147848402515828,0.5609080922336388
2024-07-29 15:58:18.617604,neutral,0.054192192123210546,0.1899610018670916,0.2220917502182796,0.5337550557914184
2024-07-29 15:58:18.751248,neutral,0.05476941379335905,0.19240005831956816,0.24094083584194445,0.5118896920451282
2024-07-29 15:58:18.891977,neutral,0.05464168990892982,0.18941893207103785,0.279495093955996,0.47644428406403627
2024-07-29 15:58:19.025131,neutral,0.008005272638827686,0.19355155903181495,0.3182358606413488,0.4802073076880086
2024-07-29 15:58:19.183552,neutral,0.007660185149753241,0.19477327076941975,0.344497603802364,0.453068940278463
2024-07-29 15:58:19.330010,neutral,0.00805746020836357,0.19807427998236668,0.35100129977215677,0.44286696003711307
2024-07-29 15:58:19.470226,neutral,0.007808555193359785,0.18955491560721288,0.37525481949165,0.4273817097077773
2024-07-29 15:58:19.611305,neutral,0.007941332942342795,0.18261650827435727,0.4170156782073345,0.39242648057596546
2024-07-29 15:58:19.752473,neutral,0.012285069069369572,0.18025529505893595,0.4589754364122614,0.34848419945943304
2024-07-29 15:58:19.889985,neutral,0.015003919636426995,0.18025285649587103,0.48003232921694516,0.3247108946507568
2024-07-29 15:58:20.037511,neutral,0.015462798096031672,0.18339945918432976,0.4910652440308718,0.3100724986887668
2024-07-29 15:58:20.182295,neutral,0.019403309115782846,0.18413760601290743,0.5187686674252735,0.27769041744603623
2024-07-29 15:58:20.333392,angry,0.021220580215188297,0.18502621431135724,0.5474465188554389,0.24630668661801558
2024-07-29 15:58:20.487171,angry,0.021578612039834084,0.19660701503020056,0.5618357341247997,0.2199786388051658
2024-07-29 15:58:20.630888,angry,0.02117878419653705,0.19782574353782723,0.5497752205205112,0.23122025174512453
2024-07-29 15:58:20.780555,neutral,0.022107697451568407,0.2234121203404187,0.49162647055494585,0.2628537116530671
2024-07-29 15:58:20.914147,angry,0.02252622937519734,0.2108259670782786,0.5273462777516102,0.23930152579491384
2024-07-29 15:58:21.048517,angry,0.028914570852956782,0.20507167487196235,0.5277358045937642,0.2382779496813166
2024-07-29 15:58:21.189945,angry,0.030841919974693262,0.20965179255074518,0.5231676819319794,0.23633860554258218
2024-07-29 15:58:21.317379,angry,0.03256202596700425,0.1921912592845901,0.5477495101207022,0.22749720462770343
2024-07-29 15:58:21.472853,angry,0.03174837328449235,0.172448003654811,0.5877604628816948,0.20804316017900193
2024-07-29 15:58:21.639009,angry,0.03217240211377501,0.16269047599589834,0.6134343342125318,0.19170278767779486
2024-07-29 15:58:21.785853,angry,0.03199832575965845,0.1546896012755176,0.6299189070277308,0.18339316593709312
2024-07-29 15:58:21.919844,angry,0.027712415289586404,0.15239261266023743,0.6462367565414288,0.17365821550874752
2024-07-29 15:58:22.062410,angry,0.024025429401098867,0.15448558492067307,0.6172576677570996,0.20423131792112853
2024-07-29 15:58:22.200850,angry,0.028065541948043837,0.1435831427188216,0.65334998218659,0.17500133314654456
2024-07-29 15:58:22.345955,angry,0.023835262257543764,0.13454246367214556,0.6795177593149563,0.1621045147553543
2024-07-29 15:58:22.486385,angry,0.02253438244752738,0.12110580399122622,0.6919420901629741,0.1644177233982722
2024-07-29 15:58:22.612817,angry,0.02203045486097433,0.09775745710254878,0.7332396059313232,0.1469724821051538
2024-07-29 15:58:22.773556,angry,0.02153596482297643,0.0823494554900122,0.7704864318660586,0.12562814782095294
2024-07-29 15:58:22.917279,angry,0.020443889995467587,0.05713756433115714,0.8213976937477565,0.10102085192561883
2024-07-29 15:58:23.049823,angry,0.01980311358116477,0.05728655185400812,0.8172563322318099,0.1056540023330172
2024-07-29 15:58:23.184177,angry,0.013663079000818925,0.05194137461807177,0.8328985796787693,0.10149696670234001
2024-07-29 15:58:23.306912,angry,0.015018149170641681,0.04558889499536904,0.8365409189618266,0.10285203687216278
2024-07-29 15:58:23.451258,angry,0.016271117127682463,0.04590397321327725,0.8337199048298366,0.10410500482920355
2024-07-29 15:58:23.584500,angry,0.023960802899532833,0.049588031980131925,0.8160178289669402,0.11043333615339503
2024-07-29 15:58:23.717939,angry,0.025396209217904,0.0493648284574205,0.8133702198529094,0.1118687424717662
2024-07-29 15:58:23.859299,angry,0.025068409635574662,0.050197118531935224,0.8100462133633434,0.11468825846914671
2024-07-29 15:58:24.011331,angry,0.02480834030379568,0.0507120824140271,0.7960594051025656,0.1284201721796118
2024-07-29 15:58:24.159977,angry,0.024833988843545658,0.03980903556004274,0.8513720534584828,0.08398492213792884
2024-07-29 15:58:24.290348,angry,0.02234359529116468,0.03731864200766176,0.8588432341156256,0.08149452858554787
2024-07-29 15:58:24.419205,angry,0.02309585046132848,0.03656749031040545,0.860888271378134,0.079448387850132
2024-07-29 15:58:24.544794,angry,0.022797721773431177,0.03757709723176346,0.8755327228243764,0.06409245817042893
2024-07-29 15:58:24.703370,angry,0.02320163839122341,0.03765901908470167,0.8756174208496075,0.06352192167446741
2024-07-29 15:58:24.836631,angry,0.02302159438583835,0.058652948639298215,0.8380873451043055,0.08023811187055795
2024-07-29 15:58:24.970669,angry,0.023663871858537657,0.057077029378639225,0.8470941766444218,0.07216492211840124
2024-07-29 15:58:25.105283,angry,0.02483252137689122,0.05549574599777074,0.8516120878102845,0.06805964481505362
2024-07-29 15:58:25.253433,angry,0.028197108907659432,0.05806547618412945,0.8442961815120581,0.06944123339615316
2024-07-29 15:58:25.412988,angry,0.03315959222158733,0.06302795949805735,0.8294087315702742,0.07440371671008106
2024-07-29 15:58:25.564891,angry,0.029832352612477672,0.10254234348870268,0.7903769864782831,0.07724831742053642
2024-07-29 15:58:25.704967,angry,0.022068652693689326,0.1311115611866491,0.7750196534195564,0.07180013270010525
2024-07-29 15:58:25.845426,angry,0.02634366810950262,0.14384720465202078,0.7470223222075028,0.0827868050309739
2024-07-29 15:58:25.968747,angry,0.028379067941277737,0.15364283216008576,0.694866881486919,0.12311121841171738
2024-07-29 15:58:26.112366,angry,0.032732575643129404,0.15652020453231633,0.6817651297051375,0.12898209011941683
2024-07-29 15:58:26.256854,angry,0.0546540983853027,0.15540051584672565,0.6508123675531822,0.1391330182147895
2024-07-29 15:58:26.372827,angry,0.053380845642301965,0.15418039971583372,0.5919611369069814,0.2004776177348828
2024-07-29 15:58:26.486408,angry,0.05660753791628575,0.1572450378638727,0.5824431142109749,0.2037043100088666
2024-07-29 15:58:26.614762,angry,0.06795918974134378,0.16728045070122402,0.5521338715259672,0.2126264880314651
2024-07-29 15:58:26.731814,angry,0.07400652055070786,0.17328355022311118,0.5340361103853517,0.21867381884082915
2024-07-29 15:58:26.862084,angry,0.07898130473291039,0.15231256839303273,0.5668551026822439,0.20185102419181297
2024-07-29 15:58:26.999474,angry,0.09476696739168593,0.16741996615390428,0.5201763796038213,0.2176366868505885
2024-07-29 15:58:27.125397,angry,0.10959574012270216,0.18224873888492057,0.47569006141077247,0.23246545958160475
2024-07-29 15:58:27.229043,angry,0.11729221417664765,0.189945212938866,0.45260063924893607,0.2401619336355502
2024-07-29 15:58:27.378767,angry,0.1118395364166782,0.18449253517889655,0.4689586725288445,0.23470925587558075
2024-07-29 15:58:27.503387,angry,0.12769789013465122,0.15750926529711462,0.47039707529424546,0.24439576927398876
2024-07-29 15:58:27.638411,neutral,0.14335030072403596,0.1368287582697646,0.46208827634118316,0.2577326646650163
2024-07-29 15:58:27.764345,neutral,0.14993944233167678,0.13495727182784698,0.45749313648287443,0.2576101493576018
2024-07-29 15:58:27.906847,angry,0.1605594477958581,0.13586937048247197,0.47835506316130444,0.22521611856036552
2024-07-29 15:58:28.046584,angry,0.16246153072420486,0.13679355688091235,0.4896039998894945,0.21114091250538833
2024-07-29 15:58:28.180525,angry,0.142323149268697,0.13645361932519204,0.5209455482567222,0.2002776831493886
2024-07-29 15:58:28.302657,angry,0.14283896774036078,0.13691630118474707,0.5807458224446116,0.13949890863028055
2024-07-29 15:58:28.436553,angry,0.1554395356128764,0.1495168690572627,0.5429441188270646,0.15209947650279615
2024-07-29 15:58:28.565484,angry,0.14399827337794874,0.1383073425735226,0.5759121846306516,0.14178219941787693
2024-07-29 15:58:28.694793,angry,0.13908131698057516,0.13339038617614898,0.5906630538227725,0.1368652430205034
2024-07-29 15:58:28.818802,angry,0.13491662073541885,0.133835361943395,0.5929579641765398,0.13829005314464637
2024-07-29 15:58:28.966651,angry,0.11899841055139208,0.11791911330372634,0.6396875918756548,0.12339488426922676
2024-07-29 15:58:29.119390,angry,0.11065203452559237,0.10957273727792664,0.6647267199530539,0.11504850824342706
2024-07-29 15:58:29.280138,angry,0.10042532888117305,0.10285765548074428,0.6889913453477389,0.10772567029034395
2024-07-29 15:58:29.403805,angry,0.10092931401889568,0.10336164061846692,0.6874793899345709,0.10822965542806659
2024-07-29 15:58:29.523482,angry,0.09720541467351271,0.09963774127308395,0.6986510879707197,0.10450575608268362
2024-07-29 15:58:29.650798,angry,0.08153896420997295,0.08441599060444495,0.7438793539270366,0.0901656912585454
2024-07-29 15:58:29.790914,angry,0.08505705375557482,0.08793408015004682,0.7333250852902311,0.09368378080414727
2024-07-29 15:58:29.953678,angry,0.07369616703702779,0.07721977182767234,0.7654648765579222,0.08361918457737771
2024-07-29 15:58:30.185067,angry,0.0694737843522911,0.07405213804477344,0.7757088066457123,0.08076527095722305
2024-07-29 15:58:30.427427,angry,0.07402525878619558,0.0799166070218893,0.7601505901304019,0.08590754406151323
2024-07-29 15:58:30.635882,angry,0.07261624896318454,0.0788405058497688,0.7650237971602183,0.08351944802682845
2024-07-29 15:58:30.786406,angry,0.05606009258554016,0.06382404088406864,0.812800507801837,0.06731535872855433
2024-07-29 15:58:30.941298,angry,0.05576528089471609,0.06405379225955646,0.8140745342632205,0.06610639258250703
2024-07-29 15:58:31.110139,angry,0.05405009305232384,0.06315967235225246,0.8176209586125726,0.06516927598285123
2024-07-29 15:58:31.276440,angry,0.058238374406202505,0.06734795370613113,0.8065731012082191,0.06784057067944725
2024-07-29 15:58:31.443414,angry,0.058661637947915596,0.07085227312652612,0.8031697058665389,0.06731638305901928
2024-07-29 15:58:31.573758,angry,0.05136147834595192,0.06355211352456244,0.8250701846724299,0.06001622345705561
2024-07-29 15:58:31.706485,angry,0.0521157782054899,0.06307454317783805,0.8269430229914148,0.05786665562525738
2024-07-29 15:58:31.836847,angry,0.048634462611126666,0.062432897596165556,0.8302756771768544,0.05865696261585349
2024-07-29 15:58:31.967800,angry,0.03707741167727802,0.05135206186238845,0.8644706147783286,0.04709991168200484
2024-07-29 15:58:32.091040,angry,0.03733907953054337,0.05116902992075307,0.8654566966528348,0.04603519389586863
2024-07-29 15:58:32.212747,angry,0.021817794953770772,0.03564774534398048,0.9120205503831524,0.030513909319096044
2024-07-29 15:58:32.338998,angry,0.020499352496841892,0.034825519063030656,0.9165924456423551,0.02808268279777226
2024-07-29 15:58:32.470573,angry,0.018213674776239842,0.03311263584512659,0.9238321131666704,0.024841576211963097
2024-07-29 15:58:32.602975,angry,0.015253635856851763,0.030152596925738503,0.9327122299248346,0.021881537292575016
2024-07-29 15:58:32.731957,angry,0.017182902354027692,0.031748954772023906,0.9276015121448457,0.023466630729102506
2024-07-29 15:58:32.849547,angry,0.01716574530124259,0.03088823638157323,0.9283478129321944,0.023598205384989655
2024-07-29 15:58:33.001163,angry,0.020313840898575446,0.03328003316140667,0.9198696556524804,0.026536470287537355
2024-07-29 15:58:33.120880,angry,0.02365989397292676,0.03580501830066973,0.9114306356072512,0.02910445211915221
2024-07-29 15:58:33.257252,angry,0.018777267450455527,0.030922391778198513,0.9260785151746649,0.024221825596680974
2024-07-29 15:58:33.369874,angry,0.0188045183829537,0.02786662528765663,0.9291553699466767,0.024173486382713046
2024-07-29 15:58:33.492187,angry,0.01902501628829202,0.028087123192994955,0.9284938762306616,0.024393984288051375
2024-07-29 15:58:33.635791,angry,0.017355744352353708,0.024179878190717752,0.9357396651048154,0.022724712352113062
2024-07-29 15:58:33.762503,angry,0.01754388439027136,0.02152834821594465,0.9422466718159836,0.018681095577800434
2024-07-29 15:58:33.870717,angry,0.018598324818526055,0.022106573444127822,0.939559565731291,0.01973553600605513
2024-07-29 15:58:34.021045,angry,0.018468236693003605,0.02204643148544775,0.9393787059285716,0.02010662589297706
2024-07-29 15:58:34.155851,angry,0.018520607020375873,0.02209880181282001,0.9392215949464547,0.020158996220349328
2024-07-29 15:58:34.272529,angry,0.01882332334434412,0.021258723564636612,0.9396397469740844,0.020278206116935017
2024-07-29 15:58:34.405794,angry,0.020558003361796418,0.021365860177553146,0.936476290525638,0.02159984593501241
2024-07-29 15:58:34.552677,angry,0.01843552922907232,0.019243386044829044,0.9428437129238104,0.019477371802288312
2024-07-29 15:58:34.672656,angry,0.023516933057427518,0.024324789873184247,0.9275995014387448,0.024558775630643515
2024-07-29 15:58:34.792653,angry,0.024351889970389628,0.024463616711867694,0.9262915595621796,0.024892933755563097
2024-07-29 15:58:34.912630,angry,0.021666986329288825,0.02177871307076689,0.9343462704854821,0.022208030114462287
2024-07-29 15:58:35.027818,angry,0.019198396800117104,0.019310123541595173,0.9417520390729972,0.019739440585290577
2024-07-29 15:58:35.141147,angry,0.01914465935561307,0.02016180693036501,0.9407972647991418,0.019896268914880205
2024-07-29 15:58:35.258822,angry,0.01816718181304146,0.019852653581125906,0.9430163304223871,0.01896383418344548
2024-07-29 15:58:35.375472,angry,0.01745041715682581,0.019384806058703845,0.9449177072572404,0.01824706952722982
2024-07-29 15:58:35.508362,angry,0.017772276427624755,0.021499272784497283,0.9418512684075284,0.018877182380349636
2024-07-29 15:58:35.626976,angry,0.017690944207428234,0.021833820224722567,0.9417192511804251,0.018755984387424037
2024-07-29 15:58:35.743609,angry,0.016530944428863117,0.02067382044615745,0.9451992505161204,0.01759598460885892
2024-07-29 15:58:35.862800,angry,0.016876941559777474,0.023122137661742346,0.9424170311865351,0.01758388959194499
2024-07-29 15:58:35.978136,angry,0.015998339629992864,0.023086441016446677,0.9441097405360781,0.01680547881748222
2024-07-29 15:58:36.113689,angry,0.015756830037295416,0.023849901051883494,0.9438292996860362,0.01656396922478477
2024-07-29 15:58:36.240228,angry,0.015575595443678111,0.02366866645826619,0.9443730034668881,0.016382734631167465
2024-07-29 15:58:36.396602,angry,0.014343512285173924,0.02339978021440888,0.9469516432071448,0.01530506429327246
2024-07-29 15:58:36.586210,angry,0.010519835489531995,0.019576103418766953,0.9584226735940705,0.011481387497630528
2024-07-29 15:58:36.779917,angry,0.009696388041486113,0.03107794478161591,0.9394467120388228,0.019778955138075163
2024-07-29 15:58:36.909089,angry,0.009993642096629654,0.03217284676637323,0.9377573019437785,0.02007620919321871
2024-07-29 15:58:37.026650,angry,0.009197312193116649,0.035716161078648744,0.9344259271933575,0.020660599534877182
2024-07-29 15:58:37.139276,angry,0.025742574493713623,0.05135600254597185,0.8859061268989341,0.03699529606138049
2024-07-29 15:58:37.253189,angry,0.042187747746100755,0.06713285160502647,0.837283974146242,0.05339542650263073
2024-07-29 15:58:37.353950,angry,0.04770873534246137,0.0724049220675935,0.8209699284909537,0.05891641409899136
2024-07-29 15:58:37.489709,angry,0.05859503852494194,0.08145683722044389,0.7904536605554632,0.06949446369915105
2024-07-29 15:58:37.605091,angry,0.059143875969548836,0.08553042789655378,0.7852823949901394,0.07004330114375797
2024-07-29 15:58:37.728622,angry,0.0740413213330867,0.10042787326009166,0.7405900588995258,0.08494074650729583
2024-07-29 15:58:37.837545,angry,0.07629160532927301,0.10108556200058175,0.7355748880312791,0.08704794463886603
2024-07-29 15:58:37.954564,angry,0.08620630216280299,0.1101573535496228,0.7067738939705,0.09686245031707418
2024-07-29 15:58:38.076804,angry,0.0865912087182877,0.11451131264642382,0.6986700414338028,0.10022743720148562
2024-07-29 15:58:38.214296,angry,0.08503660162449268,0.13331125637361538,0.6746197703007819,0.10703237170110999
2024-07-29 15:58:38.331278,angry,0.08497958730090534,0.14465053905970235,0.6526406179981586,0.11772925564123367
2024-07-29 15:58:38.437610,angry,0.08175172417978703,0.15625393779852909,0.6084171770791202,0.15357716094256357
2024-07-29 15:58:38.563204,angry,0.08170004304900148,0.1726504353913962,0.5807228305511963,0.16492669100840582
